Transaction_Id__c,Customer_Key__c,Identification_Name,Identification_Type
TXN-0006413,CUST-001409,Bancassurance_Key,Custom
TXN-0006414,CUST-001008,Bancassurance_Key,Custom
TXN-0006415,CUST-000978,Bancassurance_Key,Custom
TXN-0006416,CUST-000614,Bancassurance_Key,Custom
TXN-0006417,CUST-000019,Bancassurance_Key,Custom
TXN-0006418,CUST-000882,Bancassurance_Key,Custom
TXN-0006419,CUST-000600,Bancassurance_Key,Custom
TXN-0006420,CUST-001223,Bancassurance_Key,Custom
TXN-0006421,CUST-000474,Bancassurance_Key,Custom
TXN-0006422,CUST-000015,Bancassurance_Key,Custom
TXN-0006423,CUST-001123,Bancassurance_Key,Custom
TXN-0006424,CUST-000766,Bancassurance_Key,Custom
TXN-0006425,CUST-000387,Bancassurance_Key,Custom
TXN-0006426,CUST-000844,Bancassurance_Key,Custom
TXN-0006427,CUST-001149,Bancassurance_Key,Custom
TXN-0006428,CUST-000896,Bancassurance_Key,Custom
TXN-0006429,CUST-000809,Bancassurance_Key,Custom
TXN-0006430,CUST-000512,Bancassurance_Key,Custom
TXN-0006431,CUST-000335,Bancassurance_Key,Custom
TXN-0006432,CUST-001465,Bancassurance_Key,Custom
TXN-0006433,CUST-001323,Bancassurance_Key,Custom
TXN-0006434,CUST-000799,Bancassurance_Key,Custom
TXN-0006435,CUST-000775,Bancassurance_Key,Custom
TXN-0006436,CUST-000452,Bancassurance_Key,Custom
TXN-0006437,CUST-000539,Bancassurance_Key,Custom
TXN-0006438,CUST-000163,Bancassurance_Key,Custom
TXN-0006439,CUST-000865,Bancassurance_Key,Custom
TXN-0006440,CUST-001281,Bancassurance_Key,Custom
TXN-0006441,CUST-000491,Bancassurance_Key,Custom
TXN-0006442,CUST-001059,Bancassurance_Key,Custom
TXN-0006443,CUST-001256,Bancassurance_Key,Custom
TXN-0006444,CUST-001422,Bancassurance_Key,Custom
TXN-0006445,CUST-001403,Bancassurance_Key,Custom
TXN-0006446,CUST-000557,Bancassurance_Key,Custom
TXN-0006447,CUST-000584,Bancassurance_Key,Custom
TXN-0006448,CUST-001329,Bancassurance_Key,Custom
TXN-0006449,CUST-001090,Bancassurance_Key,Custom
TXN-0006450,CUST-000551,Bancassurance_Key,Custom
TXN-0006451,CUST-000846,Bancassurance_Key,Custom
TXN-0006452,CUST-000386,Bancassurance_Key,Custom
TXN-0006453,CUST-000141,Bancassurance_Key,Custom
TXN-0006454,CUST-000374,Bancassurance_Key,Custom
TXN-0006455,CUST-000280,Bancassurance_Key,Custom
TXN-0006456,CUST-000594,Bancassurance_Key,Custom
TXN-0006457,CUST-000227,Bancassurance_Key,Custom
TXN-0006458,CUST-001305,Bancassurance_Key,Custom
TXN-0006459,CUST-000933,Bancassurance_Key,Custom
TXN-0006460,CUST-001266,Bancassurance_Key,Custom
TXN-0006461,CUST-000928,Bancassurance_Key,Custom
TXN-0006462,CUST-000558,Bancassurance_Key,Custom
TXN-0006463,CUST-001435,Bancassurance_Key,Custom
TXN-0006464,CUST-001276,Bancassurance_Key,Custom
TXN-0006465,CUST-001008,Bancassurance_Key,Custom
TXN-0006466,CUST-000385,Bancassurance_Key,Custom
TXN-0006467,CUST-000657,Bancassurance_Key,Custom
TXN-0006468,CUST-000040,Bancassurance_Key,Custom
TXN-0006469,CUST-000312,Bancassurance_Key,Custom
TXN-0006470,CUST-000102,Bancassurance_Key,Custom
TXN-0006471,CUST-001096,Bancassurance_Key,Custom
TXN-0006472,CUST-000046,Bancassurance_Key,Custom
TXN-0006473,CUST-000381,Bancassurance_Key,Custom
TXN-0006474,CUST-000210,Bancassurance_Key,Custom
TXN-0006475,CUST-000578,Bancassurance_Key,Custom
TXN-0006476,CUST-000552,Bancassurance_Key,Custom
TXN-0006477,CUST-000257,Bancassurance_Key,Custom
TXN-0006478,CUST-001465,Bancassurance_Key,Custom
TXN-0006479,CUST-000898,Bancassurance_Key,Custom
TXN-0006480,CUST-001490,Bancassurance_Key,Custom
TXN-0006481,CUST-000017,Bancassurance_Key,Custom
TXN-0006482,CUST-000477,Bancassurance_Key,Custom
TXN-0006483,CUST-000185,Bancassurance_Key,Custom
TXN-0006484,CUST-000309,Bancassurance_Key,Custom
TXN-0006485,CUST-000031,Bancassurance_Key,Custom
TXN-0006486,CUST-001011,Bancassurance_Key,Custom
TXN-0006487,CUST-000445,Bancassurance_Key,Custom
TXN-0006488,CUST-000701,Bancassurance_Key,Custom
TXN-0006489,CUST-000861,Bancassurance_Key,Custom
TXN-0006490,CUST-000639,Bancassurance_Key,Custom
TXN-0006491,CUST-001021,Bancassurance_Key,Custom
TXN-0006492,CUST-000761,Bancassurance_Key,Custom
TXN-0006493,CUST-000950,Bancassurance_Key,Custom
TXN-0006494,CUST-001428,Bancassurance_Key,Custom
TXN-0006495,CUST-000065,Bancassurance_Key,Custom
TXN-0006496,CUST-000677,Bancassurance_Key,Custom
TXN-0006497,CUST-000165,Bancassurance_Key,Custom
TXN-0006498,CUST-000300,Bancassurance_Key,Custom
TXN-0006499,CUST-000115,Bancassurance_Key,Custom
TXN-0006500,CUST-000546,Bancassurance_Key,Custom
TXN-0006501,CUST-000804,Bancassurance_Key,Custom
TXN-0006502,CUST-000147,Bancassurance_Key,Custom
TXN-0006503,CUST-001113,Bancassurance_Key,Custom
TXN-0006504,CUST-000963,Bancassurance_Key,Custom
TXN-0006505,CUST-000372,Bancassurance_Key,Custom
TXN-0006506,CUST-000394,Bancassurance_Key,Custom
TXN-0006507,CUST-000513,Bancassurance_Key,Custom
TXN-0006508,CUST-000782,Bancassurance_Key,Custom
TXN-0006509,CUST-000026,Bancassurance_Key,Custom
TXN-0006510,CUST-000250,Bancassurance_Key,Custom
TXN-0006511,CUST-001464,Bancassurance_Key,Custom
TXN-0006512,CUST-000510,Bancassurance_Key,Custom
TXN-0006513,CUST-000789,Bancassurance_Key,Custom
TXN-0006514,CUST-000908,Bancassurance_Key,Custom
TXN-0006515,CUST-000507,Bancassurance_Key,Custom
TXN-0006516,CUST-000069,Bancassurance_Key,Custom
TXN-0006517,CUST-000408,Bancassurance_Key,Custom
TXN-0006518,CUST-000944,Bancassurance_Key,Custom
TXN-0006519,CUST-000193,Bancassurance_Key,Custom
TXN-0006520,CUST-001068,Bancassurance_Key,Custom
TXN-0006521,CUST-001364,Bancassurance_Key,Custom
TXN-0006522,CUST-000427,Bancassurance_Key,Custom
TXN-0006523,CUST-000969,Bancassurance_Key,Custom
TXN-0006524,CUST-000797,Bancassurance_Key,Custom
TXN-0006525,CUST-001396,Bancassurance_Key,Custom
TXN-0006526,CUST-000640,Bancassurance_Key,Custom
TXN-0006527,CUST-000662,Bancassurance_Key,Custom
TXN-0006528,CUST-000325,Bancassurance_Key,Custom
TXN-0006529,CUST-001289,Bancassurance_Key,Custom
TXN-0006530,CUST-001492,Bancassurance_Key,Custom
TXN-0006531,CUST-000087,Bancassurance_Key,Custom
TXN-0006532,CUST-001126,Bancassurance_Key,Custom
TXN-0006533,CUST-001067,Bancassurance_Key,Custom
TXN-0006534,CUST-000251,Bancassurance_Key,Custom
TXN-0006535,CUST-000519,Bancassurance_Key,Custom
TXN-0006536,CUST-000986,Bancassurance_Key,Custom
TXN-0006537,CUST-001308,Bancassurance_Key,Custom
TXN-0006538,CUST-000612,Bancassurance_Key,Custom
TXN-0006539,CUST-000407,Bancassurance_Key,Custom
TXN-0006540,CUST-000739,Bancassurance_Key,Custom
TXN-0006541,CUST-000107,Bancassurance_Key,Custom
TXN-0006542,CUST-001366,Bancassurance_Key,Custom
TXN-0006543,CUST-000447,Bancassurance_Key,Custom
TXN-0006544,CUST-000232,Bancassurance_Key,Custom
TXN-0006545,CUST-000484,Bancassurance_Key,Custom
TXN-0006546,CUST-001297,Bancassurance_Key,Custom
TXN-0006547,CUST-000890,Bancassurance_Key,Custom
TXN-0006548,CUST-000665,Bancassurance_Key,Custom
TXN-0006549,CUST-000031,Bancassurance_Key,Custom
TXN-0006550,CUST-000343,Bancassurance_Key,Custom
TXN-0006551,CUST-000566,Bancassurance_Key,Custom
TXN-0006552,CUST-001198,Bancassurance_Key,Custom
TXN-0006553,CUST-000246,Bancassurance_Key,Custom
TXN-0006554,CUST-000811,Bancassurance_Key,Custom
TXN-0006555,CUST-000498,Bancassurance_Key,Custom
TXN-0006556,CUST-000019,Bancassurance_Key,Custom
TXN-0006557,CUST-000087,Bancassurance_Key,Custom
TXN-0006558,CUST-001191,Bancassurance_Key,Custom
TXN-0006559,CUST-001415,Bancassurance_Key,Custom
TXN-0006560,CUST-000974,Bancassurance_Key,Custom
TXN-0006561,CUST-001410,Bancassurance_Key,Custom
TXN-0006562,CUST-001222,Bancassurance_Key,Custom
TXN-0006563,CUST-000318,Bancassurance_Key,Custom
TXN-0006564,CUST-000761,Bancassurance_Key,Custom
TXN-0006565,CUST-000184,Bancassurance_Key,Custom
TXN-0006566,CUST-000510,Bancassurance_Key,Custom
TXN-0006567,CUST-000323,Bancassurance_Key,Custom
TXN-0006568,CUST-001024,Bancassurance_Key,Custom
TXN-0006569,CUST-000188,Bancassurance_Key,Custom
TXN-0006570,CUST-001405,Bancassurance_Key,Custom
TXN-0006571,CUST-001267,Bancassurance_Key,Custom
TXN-0006572,CUST-000694,Bancassurance_Key,Custom
TXN-0006573,CUST-001281,Bancassurance_Key,Custom
TXN-0006574,CUST-000123,Bancassurance_Key,Custom
TXN-0006575,CUST-000123,Bancassurance_Key,Custom
TXN-0006576,CUST-000729,Bancassurance_Key,Custom
TXN-0006577,CUST-001321,Bancassurance_Key,Custom
TXN-0006578,CUST-000316,Bancassurance_Key,Custom
TXN-0006579,CUST-001437,Bancassurance_Key,Custom
TXN-0006580,CUST-001099,Bancassurance_Key,Custom
TXN-0006581,CUST-000220,Bancassurance_Key,Custom
TXN-0006582,CUST-000258,Bancassurance_Key,Custom
TXN-0006583,CUST-001000,Bancassurance_Key,Custom
TXN-0006584,CUST-000477,Bancassurance_Key,Custom
TXN-0006585,CUST-000649,Bancassurance_Key,Custom
TXN-0006586,CUST-001144,Bancassurance_Key,Custom
TXN-0006587,CUST-001321,Bancassurance_Key,Custom
TXN-0006588,CUST-000712,Bancassurance_Key,Custom
TXN-0006589,CUST-000899,Bancassurance_Key,Custom
TXN-0006590,CUST-000396,Bancassurance_Key,Custom
TXN-0006591,CUST-000044,Bancassurance_Key,Custom
TXN-0006592,CUST-001412,Bancassurance_Key,Custom
TXN-0006593,CUST-000774,Bancassurance_Key,Custom
TXN-0006594,CUST-000734,Bancassurance_Key,Custom
TXN-0006595,CUST-001484,Bancassurance_Key,Custom
TXN-0006596,CUST-000276,Bancassurance_Key,Custom
TXN-0006597,CUST-000514,Bancassurance_Key,Custom
TXN-0006598,CUST-000081,Bancassurance_Key,Custom
TXN-0006599,CUST-000994,Bancassurance_Key,Custom
TXN-0006600,CUST-001448,Bancassurance_Key,Custom
TXN-0006601,CUST-000897,Bancassurance_Key,Custom
TXN-0006602,CUST-001145,Bancassurance_Key,Custom
TXN-0006603,CUST-000604,Bancassurance_Key,Custom
TXN-0006604,CUST-001112,Bancassurance_Key,Custom
TXN-0006605,CUST-001428,Bancassurance_Key,Custom
TXN-0006606,CUST-001004,Bancassurance_Key,Custom
TXN-0006607,CUST-000389,Bancassurance_Key,Custom
TXN-0006608,CUST-001161,Bancassurance_Key,Custom
TXN-0006609,CUST-000383,Bancassurance_Key,Custom
TXN-0006610,CUST-001114,Bancassurance_Key,Custom
TXN-0006611,CUST-000713,Bancassurance_Key,Custom
TXN-0006612,CUST-000663,Bancassurance_Key,Custom
TXN-0006613,CUST-001500,Bancassurance_Key,Custom
TXN-0006614,CUST-000960,Bancassurance_Key,Custom
TXN-0006615,CUST-000564,Bancassurance_Key,Custom
TXN-0006616,CUST-001227,Bancassurance_Key,Custom
TXN-0006617,CUST-001136,Bancassurance_Key,Custom
TXN-0006618,CUST-000329,Bancassurance_Key,Custom
TXN-0006619,CUST-000142,Bancassurance_Key,Custom
TXN-0006620,CUST-001088,Bancassurance_Key,Custom
TXN-0006621,CUST-000318,Bancassurance_Key,Custom
TXN-0006622,CUST-000921,Bancassurance_Key,Custom
TXN-0006623,CUST-000606,Bancassurance_Key,Custom
TXN-0006624,CUST-000540,Bancassurance_Key,Custom
TXN-0006625,CUST-001110,Bancassurance_Key,Custom
TXN-0006626,CUST-000752,Bancassurance_Key,Custom
TXN-0006627,CUST-000930,Bancassurance_Key,Custom
TXN-0006628,CUST-000002,Bancassurance_Key,Custom
TXN-0006629,CUST-001307,Bancassurance_Key,Custom
TXN-0006630,CUST-001037,Bancassurance_Key,Custom
TXN-0006631,CUST-000777,Bancassurance_Key,Custom
TXN-0006632,CUST-000380,Bancassurance_Key,Custom
TXN-0006633,CUST-000039,Bancassurance_Key,Custom
TXN-0006634,CUST-001270,Bancassurance_Key,Custom
TXN-0006635,CUST-000746,Bancassurance_Key,Custom
TXN-0006636,CUST-001271,Bancassurance_Key,Custom
TXN-0006637,CUST-000490,Bancassurance_Key,Custom
TXN-0006638,CUST-000657,Bancassurance_Key,Custom
TXN-0006639,CUST-001477,Bancassurance_Key,Custom
TXN-0006640,CUST-000130,Bancassurance_Key,Custom
TXN-0006641,CUST-001349,Bancassurance_Key,Custom
TXN-0006642,CUST-001104,Bancassurance_Key,Custom
TXN-0006643,CUST-000794,Bancassurance_Key,Custom
TXN-0006644,CUST-000389,Bancassurance_Key,Custom
TXN-0006645,CUST-001074,Bancassurance_Key,Custom
TXN-0006646,CUST-001400,Bancassurance_Key,Custom
TXN-0006647,CUST-001019,Bancassurance_Key,Custom
TXN-0006648,CUST-001130,Bancassurance_Key,Custom
TXN-0006649,CUST-000316,Bancassurance_Key,Custom
TXN-0006650,CUST-001256,Bancassurance_Key,Custom
TXN-0006651,CUST-000580,Bancassurance_Key,Custom
TXN-0006652,CUST-000661,Bancassurance_Key,Custom
TXN-0006653,CUST-000840,Bancassurance_Key,Custom
TXN-0006654,CUST-001313,Bancassurance_Key,Custom
TXN-0006655,CUST-000660,Bancassurance_Key,Custom
TXN-0006656,CUST-000227,Bancassurance_Key,Custom
TXN-0006657,CUST-000198,Bancassurance_Key,Custom
TXN-0006658,CUST-001072,Bancassurance_Key,Custom
TXN-0006659,CUST-001350,Bancassurance_Key,Custom
TXN-0006660,CUST-000137,Bancassurance_Key,Custom
TXN-0006661,CUST-000090,Bancassurance_Key,Custom
TXN-0006662,CUST-000266,Bancassurance_Key,Custom
TXN-0006663,CUST-000366,Bancassurance_Key,Custom
TXN-0006664,CUST-000065,Bancassurance_Key,Custom
TXN-0006665,CUST-000414,Bancassurance_Key,Custom
TXN-0006666,CUST-000220,Bancassurance_Key,Custom
TXN-0006667,CUST-000995,Bancassurance_Key,Custom
TXN-0006668,CUST-000393,Bancassurance_Key,Custom
TXN-0006669,CUST-000203,Bancassurance_Key,Custom
TXN-0006670,CUST-000066,Bancassurance_Key,Custom
TXN-0006671,CUST-001170,Bancassurance_Key,Custom
TXN-0006672,CUST-001315,Bancassurance_Key,Custom
TXN-0006673,CUST-000796,Bancassurance_Key,Custom
TXN-0006674,CUST-001348,Bancassurance_Key,Custom
TXN-0006675,CUST-001004,Bancassurance_Key,Custom
TXN-0006676,CUST-001077,Bancassurance_Key,Custom
TXN-0006677,CUST-001278,Bancassurance_Key,Custom
TXN-0006678,CUST-001437,Bancassurance_Key,Custom
TXN-0006679,CUST-001209,Bancassurance_Key,Custom
TXN-0006680,CUST-000525,Bancassurance_Key,Custom
TXN-0006681,CUST-000101,Bancassurance_Key,Custom
TXN-0006682,CUST-000751,Bancassurance_Key,Custom
TXN-0006683,CUST-000453,Bancassurance_Key,Custom
TXN-0006684,CUST-001241,Bancassurance_Key,Custom
TXN-0006685,CUST-001471,Bancassurance_Key,Custom
TXN-0006686,CUST-000146,Bancassurance_Key,Custom
TXN-0006687,CUST-000027,Bancassurance_Key,Custom
TXN-0006688,CUST-000428,Bancassurance_Key,Custom
TXN-0006689,CUST-001343,Bancassurance_Key,Custom
TXN-0006690,CUST-001007,Bancassurance_Key,Custom
TXN-0006691,CUST-000164,Bancassurance_Key,Custom
TXN-0006692,CUST-000959,Bancassurance_Key,Custom
TXN-0006693,CUST-001309,Bancassurance_Key,Custom
TXN-0006694,CUST-000125,Bancassurance_Key,Custom
TXN-0006695,CUST-000740,Bancassurance_Key,Custom
TXN-0006696,CUST-001143,Bancassurance_Key,Custom
TXN-0006697,CUST-000852,Bancassurance_Key,Custom
TXN-0006698,CUST-000756,Bancassurance_Key,Custom
TXN-0006699,CUST-001451,Bancassurance_Key,Custom
TXN-0006700,CUST-000120,Bancassurance_Key,Custom
TXN-0006701,CUST-001264,Bancassurance_Key,Custom
TXN-0006702,CUST-000545,Bancassurance_Key,Custom
TXN-0006703,CUST-001084,Bancassurance_Key,Custom
TXN-0006704,CUST-000084,Bancassurance_Key,Custom
TXN-0006705,CUST-000145,Bancassurance_Key,Custom
TXN-0006706,CUST-000623,Bancassurance_Key,Custom
TXN-0006707,CUST-000160,Bancassurance_Key,Custom
TXN-0006708,CUST-000443,Bancassurance_Key,Custom
TXN-0006709,CUST-001064,Bancassurance_Key,Custom
TXN-0006710,CUST-000199,Bancassurance_Key,Custom
TXN-0006711,CUST-000208,Bancassurance_Key,Custom
TXN-0006712,CUST-001486,Bancassurance_Key,Custom
TXN-0006713,CUST-000474,Bancassurance_Key,Custom
TXN-0006714,CUST-001089,Bancassurance_Key,Custom
TXN-0006715,CUST-000790,Bancassurance_Key,Custom
TXN-0006716,CUST-000389,Bancassurance_Key,Custom
TXN-0006717,CUST-000396,Bancassurance_Key,Custom
TXN-0006718,CUST-001078,Bancassurance_Key,Custom
TXN-0006719,CUST-001346,Bancassurance_Key,Custom
TXN-0006720,CUST-000510,Bancassurance_Key,Custom
TXN-0006721,CUST-001168,Bancassurance_Key,Custom
TXN-0006722,CUST-001281,Bancassurance_Key,Custom
TXN-0006723,CUST-000367,Bancassurance_Key,Custom
TXN-0006724,CUST-001144,Bancassurance_Key,Custom
TXN-0006725,CUST-001144,Bancassurance_Key,Custom
TXN-0006726,CUST-000851,Bancassurance_Key,Custom
TXN-0006727,CUST-000217,Bancassurance_Key,Custom
TXN-0006728,CUST-001308,Bancassurance_Key,Custom
TXN-0006729,CUST-001181,Bancassurance_Key,Custom
TXN-0006730,CUST-000734,Bancassurance_Key,Custom
TXN-0006731,CUST-001382,Bancassurance_Key,Custom
TXN-0006732,CUST-000940,Bancassurance_Key,Custom
TXN-0006733,CUST-001439,Bancassurance_Key,Custom
TXN-0006734,CUST-001363,Bancassurance_Key,Custom
TXN-0006735,CUST-000875,Bancassurance_Key,Custom
TXN-0006736,CUST-000214,Bancassurance_Key,Custom
TXN-0006737,CUST-000342,Bancassurance_Key,Custom
TXN-0006738,CUST-000370,Bancassurance_Key,Custom
TXN-0006739,CUST-001127,Bancassurance_Key,Custom
TXN-0006740,CUST-000823,Bancassurance_Key,Custom
TXN-0006741,CUST-001034,Bancassurance_Key,Custom
TXN-0006742,CUST-000692,Bancassurance_Key,Custom
TXN-0006743,CUST-001347,Bancassurance_Key,Custom
TXN-0006744,CUST-000324,Bancassurance_Key,Custom
TXN-0006745,CUST-001094,Bancassurance_Key,Custom
TXN-0006746,CUST-001229,Bancassurance_Key,Custom
TXN-0006747,CUST-000908,Bancassurance_Key,Custom
TXN-0006748,CUST-000722,Bancassurance_Key,Custom
TXN-0006749,CUST-000646,Bancassurance_Key,Custom
TXN-0006750,CUST-001127,Bancassurance_Key,Custom
TXN-0006751,CUST-000665,Bancassurance_Key,Custom
TXN-0006752,CUST-000762,Bancassurance_Key,Custom
TXN-0006753,CUST-000845,Bancassurance_Key,Custom
TXN-0006754,CUST-001297,Bancassurance_Key,Custom
TXN-0006755,CUST-000882,Bancassurance_Key,Custom
TXN-0006756,CUST-001487,Bancassurance_Key,Custom
TXN-0006757,CUST-000663,Bancassurance_Key,Custom
TXN-0006758,CUST-001247,Bancassurance_Key,Custom
TXN-0006759,CUST-000493,Bancassurance_Key,Custom
TXN-0006760,CUST-001154,Bancassurance_Key,Custom
TXN-0006761,CUST-001118,Bancassurance_Key,Custom
TXN-0006762,CUST-000439,Bancassurance_Key,Custom
TXN-0006763,CUST-000769,Bancassurance_Key,Custom
TXN-0006764,CUST-001127,Bancassurance_Key,Custom
TXN-0006765,CUST-000521,Bancassurance_Key,Custom
TXN-0006766,CUST-000738,Bancassurance_Key,Custom
TXN-0006767,CUST-000927,Bancassurance_Key,Custom
TXN-0006768,CUST-000917,Bancassurance_Key,Custom
TXN-0006769,CUST-000814,Bancassurance_Key,Custom
TXN-0006770,CUST-000001,Bancassurance_Key,Custom
TXN-0006771,CUST-001488,Bancassurance_Key,Custom
TXN-0006772,CUST-000071,Bancassurance_Key,Custom
TXN-0006773,CUST-000583,Bancassurance_Key,Custom
TXN-0006774,CUST-001221,Bancassurance_Key,Custom
TXN-0006775,CUST-000034,Bancassurance_Key,Custom
TXN-0006776,CUST-001061,Bancassurance_Key,Custom
TXN-0006777,CUST-000277,Bancassurance_Key,Custom
TXN-0006778,CUST-000619,Bancassurance_Key,Custom
TXN-0006779,CUST-000014,Bancassurance_Key,Custom
TXN-0006780,CUST-000616,Bancassurance_Key,Custom
TXN-0006781,CUST-000455,Bancassurance_Key,Custom
TXN-0006782,CUST-000440,Bancassurance_Key,Custom
TXN-0006783,CUST-000645,Bancassurance_Key,Custom
TXN-0006784,CUST-000045,Bancassurance_Key,Custom
TXN-0006785,CUST-001413,Bancassurance_Key,Custom
TXN-0006786,CUST-000566,Bancassurance_Key,Custom
TXN-0006787,CUST-001134,Bancassurance_Key,Custom
TXN-0006788,CUST-001048,Bancassurance_Key,Custom
TXN-0006789,CUST-001140,Bancassurance_Key,Custom
TXN-0006790,CUST-001169,Bancassurance_Key,Custom
TXN-0006791,CUST-001171,Bancassurance_Key,Custom
TXN-0006792,CUST-000317,Bancassurance_Key,Custom
TXN-0006793,CUST-000194,Bancassurance_Key,Custom
TXN-0006794,CUST-000078,Bancassurance_Key,Custom
TXN-0006795,CUST-000943,Bancassurance_Key,Custom
TXN-0006796,CUST-000729,Bancassurance_Key,Custom
TXN-0006797,CUST-000320,Bancassurance_Key,Custom
TXN-0006798,CUST-000284,Bancassurance_Key,Custom
TXN-0006799,CUST-000543,Bancassurance_Key,Custom
TXN-0006800,CUST-000752,Bancassurance_Key,Custom
TXN-0006801,CUST-001193,Bancassurance_Key,Custom
TXN-0006802,CUST-000512,Bancassurance_Key,Custom
TXN-0006803,CUST-000478,Bancassurance_Key,Custom
TXN-0006804,CUST-000525,Bancassurance_Key,Custom
TXN-0006805,CUST-000616,Bancassurance_Key,Custom
TXN-0006806,CUST-000189,Bancassurance_Key,Custom
TXN-0006807,CUST-001169,Bancassurance_Key,Custom
TXN-0006808,CUST-000819,Bancassurance_Key,Custom
TXN-0006809,CUST-001166,Bancassurance_Key,Custom
TXN-0006810,CUST-000446,Bancassurance_Key,Custom
TXN-0006811,CUST-000159,Bancassurance_Key,Custom
TXN-0006812,CUST-001482,Bancassurance_Key,Custom
TXN-0006813,CUST-000665,Bancassurance_Key,Custom
TXN-0006814,CUST-000989,Bancassurance_Key,Custom
TXN-0006815,CUST-000355,Bancassurance_Key,Custom
TXN-0006816,CUST-001000,Bancassurance_Key,Custom
TXN-0006817,CUST-001413,Bancassurance_Key,Custom
TXN-0006818,CUST-001440,Bancassurance_Key,Custom
TXN-0006819,CUST-001181,Bancassurance_Key,Custom
TXN-0006820,CUST-000196,Bancassurance_Key,Custom
TXN-0006821,CUST-001220,Bancassurance_Key,Custom
TXN-0006822,CUST-001316,Bancassurance_Key,Custom
TXN-0006823,CUST-000616,Bancassurance_Key,Custom
TXN-0006824,CUST-000077,Bancassurance_Key,Custom
TXN-0006825,CUST-001497,Bancassurance_Key,Custom
TXN-0006826,CUST-001181,Bancassurance_Key,Custom
TXN-0006827,CUST-000782,Bancassurance_Key,Custom
TXN-0006828,CUST-000161,Bancassurance_Key,Custom
TXN-0006829,CUST-000115,Bancassurance_Key,Custom
TXN-0006830,CUST-000685,Bancassurance_Key,Custom
TXN-0006831,CUST-000713,Bancassurance_Key,Custom
TXN-0006832,CUST-000890,Bancassurance_Key,Custom
TXN-0006833,CUST-000854,Bancassurance_Key,Custom
TXN-0006834,CUST-000247,Bancassurance_Key,Custom
TXN-0006835,CUST-000465,Bancassurance_Key,Custom
TXN-0006836,CUST-001337,Bancassurance_Key,Custom
TXN-0006837,CUST-001234,Bancassurance_Key,Custom
TXN-0006838,CUST-000024,Bancassurance_Key,Custom
TXN-0006839,CUST-001299,Bancassurance_Key,Custom
TXN-0006840,CUST-001295,Bancassurance_Key,Custom
TXN-0006841,CUST-000784,Bancassurance_Key,Custom
TXN-0006842,CUST-000111,Bancassurance_Key,Custom
TXN-0006843,CUST-000625,Bancassurance_Key,Custom
TXN-0006844,CUST-001074,Bancassurance_Key,Custom
TXN-0006845,CUST-000085,Bancassurance_Key,Custom
TXN-0006846,CUST-000654,Bancassurance_Key,Custom
TXN-0006847,CUST-001106,Bancassurance_Key,Custom
TXN-0006848,CUST-001157,Bancassurance_Key,Custom
TXN-0006849,CUST-000307,Bancassurance_Key,Custom
TXN-0006850,CUST-000670,Bancassurance_Key,Custom
TXN-0006851,CUST-001029,Bancassurance_Key,Custom
TXN-0006852,CUST-001430,Bancassurance_Key,Custom
TXN-0006853,CUST-000453,Bancassurance_Key,Custom
TXN-0006854,CUST-000314,Bancassurance_Key,Custom
TXN-0006855,CUST-000104,Bancassurance_Key,Custom
TXN-0006856,CUST-001380,Bancassurance_Key,Custom
TXN-0006857,CUST-001499,Bancassurance_Key,Custom
TXN-0006858,CUST-000805,Bancassurance_Key,Custom
TXN-0006859,CUST-000913,Bancassurance_Key,Custom
TXN-0006860,CUST-001219,Bancassurance_Key,Custom
TXN-0006861,CUST-001179,Bancassurance_Key,Custom
TXN-0006862,CUST-001034,Bancassurance_Key,Custom
TXN-0006863,CUST-000185,Bancassurance_Key,Custom
TXN-0006864,CUST-000455,Bancassurance_Key,Custom
TXN-0006865,CUST-000885,Bancassurance_Key,Custom
TXN-0006866,CUST-000594,Bancassurance_Key,Custom
TXN-0006867,CUST-000808,Bancassurance_Key,Custom
TXN-0006868,CUST-000304,Bancassurance_Key,Custom
TXN-0006869,CUST-000271,Bancassurance_Key,Custom
TXN-0006870,CUST-000689,Bancassurance_Key,Custom
TXN-0006871,CUST-000170,Bancassurance_Key,Custom
TXN-0006872,CUST-000975,Bancassurance_Key,Custom
TXN-0006873,CUST-001171,Bancassurance_Key,Custom
TXN-0006874,CUST-000101,Bancassurance_Key,Custom
TXN-0006875,CUST-001123,Bancassurance_Key,Custom
TXN-0006876,CUST-000818,Bancassurance_Key,Custom
TXN-0006877,CUST-000538,Bancassurance_Key,Custom
TXN-0006878,CUST-000175,Bancassurance_Key,Custom
TXN-0006879,CUST-000817,Bancassurance_Key,Custom
TXN-0006880,CUST-001028,Bancassurance_Key,Custom
TXN-0006881,CUST-000890,Bancassurance_Key,Custom
TXN-0006882,CUST-001430,Bancassurance_Key,Custom
TXN-0006883,CUST-000268,Bancassurance_Key,Custom
TXN-0006884,CUST-000277,Bancassurance_Key,Custom
TXN-0006885,CUST-000985,Bancassurance_Key,Custom
TXN-0006886,CUST-001146,Bancassurance_Key,Custom
TXN-0006887,CUST-000406,Bancassurance_Key,Custom
TXN-0006888,CUST-001000,Bancassurance_Key,Custom
TXN-0006889,CUST-000810,Bancassurance_Key,Custom
TXN-0006890,CUST-001336,Bancassurance_Key,Custom
TXN-0006891,CUST-001171,Bancassurance_Key,Custom
TXN-0006892,CUST-000402,Bancassurance_Key,Custom
TXN-0006893,CUST-001150,Bancassurance_Key,Custom
